"osm_id","type","population"
403460357,"residential",6
403460358,"residential",7
403460360,"residential",6
535854758,"residential",2
403460361,"residential",1
403460366,"residential",6
403460365,"residential",1
209395894,"residential",6
209395896,"residential",4
209395898,"residential",6
209395900,"residential",4
535392774,"residential",0
535392775,"residential",5
535392776,"residential",4
535392803,"residential",4
535473323,"residential",4
535473324,"residential",5
535473325,"residential",5
535473326,"residential",5
535473327,"residential",4
535473330,"residential",4
535473331,"residential",1
535473332,"residential",0
535473333,"residential",7
535473334,"residential",2
535473335,"residential",2
535473336,"residential",0
535473337,"residential",0
535473338,"residential",0
535473339,"residential",5
535473341,"residential",2
535473342,"residential",6
535473343,"residential",6
535473344,"residential",4
535473345,"residential",5
535473346,"residential",1
535473347,"residential",4
535473348,"residential",4
535473349,"residential",2
535473350,"residential",0
535473351,"residential",4
535473352,"residential",4
535473354,"residential",0
535473355,"residential",0
535473356,"residential",4
535473357,"residential",5
535473358,"residential",0
535473359,"residential",7
535473360,"residential",4
535473361,"residential",1
535473362,"residential",1
535473363,"residential",6
535473364,"residential",1
535473365,"residential",5
535473366,"residential",2
535473367,"residential",1
535473368,"residential",1
535473369,"residential",1
535854757,"residential",6
535854759,"residential",2
535854760,"residential",0
535854761,"residential",1
535854762,"residential",2
535854763,"residential",4
535854764,"residential",2
535854770,"residential",1
535854777,"residential",4
535854780,"residential",5
535854802,"residential",0
535854803,"residential",4
535854804,"residential",1
535854805,"residential",1
535854806,"residential",1
535854807,"residential",0
535854808,"residential",1
535854809,"residential",5
535854810,"residential",5
535854811,"residential",0
535854812,"residential",0
535854813,"residential",7
535854814,"residential",2
535854815,"residential",2
535854816,"residential",2
535854817,"residential",2
535854818,"residential",4
535854819,"residential",4
535854820,"residential",4
535854821,"residential",0
535854822,"residential",0
535854823,"residential",0
535854824,"residential",2
535854825,"residential",4
535854826,"residential",0
535854828,"residential",2
535854829,"residential",2
535854830,"residential",4
535854831,"residential",0
535854832,"residential",1
535854833,"residential",5
535854834,"residential",7
535854836,"residential",2
535854837,"residential",1
535854840,"residential",1
535854842,"residential",6
535854843,"residential",5
535854844,"residential",5
535854845,"residential",1
535854846,"residential",7
535854847,"residential",6
535854848,"residential",5
535854849,"residential",7
535854850,"residential",5
535854851,"residential",0
535854852,"residential",6
535854853,"residential",7
535854854,"residential",4
535854855,"residential",1
535854856,"residential",4
535854857,"residential",2
535854858,"residential",4
535854859,"residential",2
535854860,"residential",6
535854861,"residential",4
535854862,"residential",6
535854863,"residential",0
535854864,"residential",2
535854865,"residential",4
535854866,"residential",4
535854867,"residential",4
535854868,"residential",0
535854870,"residential",6
535854873,"residential",5
535854874,"residential",6
535854875,"residential",0
535854876,"residential",7
536259560,"residential",0
536309460,"residential",1
536309486,"residential",1
536309487,"residential",2
536309488,"residential",4
536957360,"residential",2
536957363,"residential",6
536957366,"residential",2
536957375,"residential",1
536957376,"residential",1
536957377,"residential",2
536957378,"residential",2
536957379,"residential",1
536957380,"residential",2
536957381,"residential",0
536957382,"residential",1
536957383,"residential",1
536957385,"residential",2
536957386,"residential",6
536957387,"residential",1
536957388,"residential",6
536957389,"residential",1
536957390,"residential",5
536957393,"residential",0
536957394,"residential",5
536957395,"residential",2
536957396,"residential",4
537052372,"residential",2
537052374,"residential",2
537052402,"residential",0
537052375,"residential",2
537052376,"residential",2
537052377,"residential",0
537052378,"residential",0
537052379,"residential",0
537052380,"residential",0
537052381,"residential",0
537052382,"residential",2
537052383,"residential",2
537052384,"residential",6
537052385,"residential",2
537052386,"residential",0
537052387,"residential",2
537052388,"residential",4
537052389,"residential",0
537052390,"residential",1
537052391,"residential",0
537052392,"residential",2
537052393,"residential",2
537052394,"residential",0
537052395,"residential",4
537052396,"residential",0
537052397,"residential",1
537052398,"residential",0
537052399,"residential",1
537052400,"residential",2
537052401,"residential",0
537052403,"residential",5
537052373,"residential",0
212332787,"residential",4
449116640,"residential",7
449116649,"residential",7
449116657,"residential",5
449116663,"residential",6
449116665,"residential",5
449116669,"residential",4
449488100,"residential",4
449488103,"residential",6
671198799,"residential",2
671198760,"residential",5
671198767,"residential",5
671198770,"residential",1
671198771,"residential",1
671198772,"residential",1
671198773,"residential",0
671198774,"residential",2
671198775,"residential",1
671198776,"residential",5
671198777,"residential",0
671198779,"residential",2
671198786,"residential",2
671198787,"residential",4
671198788,"residential",4
671198789,"residential",5
671198790,"residential",4
671198792,"residential",2
671198793,"residential",2
671198794,"residential",2
671198795,"residential",5
671198796,"residential",7
671198797,"residential",1
671198798,"residential",2
671198801,"residential",2
671198802,"residential",4
671198804,"residential",5
671198805,"residential",6
671198806,"residential",2
671198807,"residential",2
671198808,"residential",2
671198809,"residential",2
671198810,"residential",4
671198811,"residential",1
671198815,"residential",4
671198816,"residential",4
671198818,"residential",1
671198819,"residential",2
671198820,"residential",4
671198821,"residential",1
671198822,"residential",1
671198823,"residential",4
671198824,"residential",4
671198825,"residential",1
671198828,"residential",1
671198829,"residential",2
671198830,"residential",5
671198831,"residential",6
671198832,"residential",5
671198833,"residential",2
671198834,"residential",5
671198835,"residential",1
671198836,"residential",4
671198837,"residential",2
671198838,"residential",5
671198839,"residential",2
671198840,"residential",4
671198841,"residential",2
671198842,"residential",5
671198843,"residential",4
671198844,"residential",5
671198845,"residential",5
671198846,"residential",6
671198847,"residential",6
671198860,"residential",7
671198866,"residential",6
671198867,"residential",7
671198868,"residential",5
671198869,"residential",2
671198870,"residential",4
671198871,"residential",2
671198872,"residential",5
671198873,"residential",2
671198874,"residential",4
671198875,"residential",4
671198876,"residential",4
671198877,"residential",4
671198878,"residential",5
671198879,"residential",4
671198880,"residential",4
671198881,"residential",5
671198883,"residential",2
671198885,"residential",5
671203912,"residential",6
671204002,"residential",4
671204003,"residential",6
671204004,"residential",6
671454484,"residential",6
671482962,"residential",1
671482964,"residential",2
671482965,"residential",6
671482966,"residential",2
674380024,"residential",4
674380028,"residential",0
674380030,"residential",4
674380033,"residential",4
674380036,"residential",4
674380038,"residential",2
674380040,"residential",2
674380082,"residential",5
674380083,"residential",1
674380085,"residential",1
674380087,"residential",1
674380089,"residential",4
674380091,"residential",7
674380093,"residential",5
674380095,"residential",4
674380097,"residential",2
674380099,"residential",6
674380101,"residential",1
674380103,"residential",1
674380105,"residential",1
674380107,"residential",4
674380109,"residential",1
674380111,"residential",1
674380113,"residential",6
674380115,"residential",7
674380117,"residential",2
674380135,"residential",5
674380136,"residential",6
674380137,"residential",4
674380138,"residential",5
674380139,"residential",7
674380141,"residential",5
674380145,"residential",7
674380155,"residential",6
674380159,"residential",4
449488075,"residential",2
212332788,"residential",5
212332790,"residential",7
212332791,"residential",4
212340165,"residential",5
212342168,"residential",5
212342170,"residential",5
212345614,"residential",2
449488072,"residential",2
217957514,"residential",5
217957563,"residential",6
449488076,"residential",2
449488077,"residential",4
449488061,"residential",2
674380140,"residential",13
449488066,"residential",2
449488067,"residential",2
449488068,"residential",4
449488069,"residential",5
449488079,"residential",5
449488080,"residential",4
449488081,"residential",2
449488083,"residential",5
449488085,"residential",4
449488086,"residential",5
449488087,"residential",4
449488088,"residential",4
449488091,"residential",4
449488092,"residential",5
449488093,"residential",4
449488106,"residential",4
449588170,"residential",5
449588173,"residential",7
449588175,"residential",6
449588176,"residential",4
449588181,"residential",4
449588192,"residential",4
449588193,"residential",6
449588194,"residential",5
449588195,"residential",4
449588198,"residential",5
449588204,"residential",4
671203943,"residential",1
449588210,"residential",7
449588220,"residential",4
449588224,"residential",5
487835341,"residential",4
487835344,"residential",5
487835347,"residential",5
487835348,"residential",5
487835349,"residential",5
487835350,"residential",5
487835342,"residential",0
487835343,"residential",1
487835345,"residential",1
487835346,"residential",0
304426237,"residential",4
304429943,"residential",0
304429949,"residential",1
304431297,"residential",0
304431303,"residential",0
317093250,"residential",0
317093251,"residential",0
340603787,"residential",6
671467573,"residential",1
340604907,"residential",1
403449919,"residential",4
304431280,"residential",1
304425251,"residential",2
304425255,"residential",2
304426235,"residential",2
304426236,"residential",1
304426239,"residential",5
304426241,"residential",1
304426242,"residential",2
304426243,"residential",1
304426244,"residential",2
304426245,"residential",2
304429939,"residential",2
304429941,"residential",1
304429942,"residential",2
304429945,"residential",4
304429947,"residential",4
304429948,"residential",1
304429950,"residential",4
304429954,"residential",4
304431277,"residential",4
304431282,"residential",1
304431284,"residential",1
304431286,"residential",1
304431291,"residential",4
304431293,"residential",5
304431299,"residential",2
304431301,"residential",1
304431305,"residential",2
317093753,"residential",2
317093755,"residential",4
317093757,"residential",4
340605715,"residential",1
317093760,"residential",4
317093762,"residential",1
317094668,"residential",5
317094669,"residential",6
317094670,"residential",2
317094674,"residential",2
317094676,"residential",5
340604908,"residential",2
340604910,"residential",2
340604911,"residential",1
340604913,"residential",2
340604915,"residential",2
340605718,"residential",2
671203932,"residential",4
340605720,"residential",1
340605721,"residential",5
340605722,"residential",5
340605723,"residential",5
340605724,"residential",2
340926867,"residential",2
340926868,"residential",2
340926870,"residential",1
340926871,"residential",1
340926872,"residential",2
340926874,"residential",2
340928284,"residential",4
340928285,"residential",2
340928286,"residential",2
340928287,"residential",4
340928288,"residential",5
340928289,"residential",4
340928290,"residential",5
340929561,"residential",4
340929562,"residential",4
340929563,"residential",5
340929564,"residential",6
340929565,"residential",2
340929566,"residential",4
340929567,"residential",5
340929568,"residential",5
341037076,"residential",2
341037077,"residential",2
341037078,"residential",4
341037079,"residential",4
341037081,"residential",2
671203928,"residential",1
341037082,"residential",2
341037085,"residential",1
341037086,"residential",2
341037088,"residential",2
341037089,"residential",4
341037090,"residential",4
342289188,"residential",1
403451121,"residential",6
403451123,"residential",2
403451124,"residential",4
403451125,"residential",1
403451127,"residential",4
403451128,"residential",6
403451129,"residential",4
403451131,"residential",4
403451132,"residential",5
403451138,"residential",1
403451140,"residential",1
403451142,"residential",4
340605716,"residential",0
403459154,"residential",0
403459155,"residential",0
403459156,"residential",1
403459158,"residential",1
403459159,"residential",1
403459162,"residential",1
403466025,"residential",2
403466026,"residential",1
403466027,"residential",4
403466028,"residential",4
406621211,"residential",4
406636498,"residential",1
671203940,"residential",5
406637433,"residential",2
406637436,"residential",2
406637437,"residential",4
671203945,"residential",2
406637438,"residential",4
406637439,"residential",2
406637440,"residential",2
406637441,"residential",4
406637442,"residential",4
406637443,"residential",4
406637444,"residential",6
406637445,"residential",7
671203969,"residential",4
6047959,"residential",1
6047960,"residential",1
304426238,"residential",1
304426240,"residential",0
304429940,"residential",0
304429944,"residential",1
304429952,"residential",1
304429953,"residential",1
304431288,"residential",0
304431289,"residential",0
317094675,"residential",1
340605719,"residential",0
340926869,"residential",1
340926873,"residential",1
340929560,"residential",1
403451133,"residential",1
304425253,"residential",5
304425254,"residential",2
304425256,"residential",5
406637434,"residential",1
304429955,"residential",0
403449923,"residential",1
403449924,"residential",1
403449925,"residential",0
403449931,"residential",1
671203911,"residential",4
671203913,"residential",0
671203915,"residential",4
671203918,"residential",2
671203926,"residential",4
671203927,"residential",4
671203929,"residential",4
671203942,"residential",2
671203951,"residential",2
671203954,"residential",4
671203955,"residential",2
671203956,"residential",5
671203957,"residential",2
671203958,"residential",2
671203959,"residential",2
671203962,"residential",4
671203963,"residential",2
671203964,"residential",4
671203965,"residential",4
671203966,"residential",5
671203967,"residential",1
671203968,"residential",2
671203970,"residential",4
671203971,"residential",2
671203973,"residential",1
671203974,"residential",2
671203975,"residential",4
671203976,"residential",2
671203978,"residential",4
671203980,"residential",0
671203981,"residential",0
671203982,"residential",1
671203983,"residential",1
671203984,"residential",4
671203985,"residential",2
671203987,"residential",1
671203988,"residential",4
671203989,"residential",5
671203991,"residential",1
671203992,"residential",1
671203993,"residential",6
671203995,"residential",5
671203996,"residential",4
671203997,"residential",6
671203999,"residential",4
671204000,"residential",4
671467591,"residential",2
671467599,"residential",4
671467600,"residential",6
671467607,"residential",2
671467608,"residential",5
671467610,"residential",2
671467612,"residential",4
671467615,"residential",4
671467617,"residential",2
671467618,"residential",5
671467620,"residential",4
671467621,"residential",1
671467623,"residential",6
671981656,"residential",2
672808333,"residential",2
674380054,"residential",2
674380056,"residential",4
674380058,"residential",2
674380060,"residential",2
674380062,"residential",1
674380063,"residential",5
674380065,"residential",2
674380067,"residential",5
674380070,"residential",4
674380072,"residential",2
674380074,"residential",2
674380076,"residential",1
674380078,"residential",5
674380080,"residential",4
674380142,"residential",6
674380143,"residential",7
674380154,"residential",5
674380156,"residential",2
674380157,"residential",2
674380158,"residential",4
674380160,"residential",2
674380161,"residential",6
674380162,"residential",2
674380163,"residential",4
674380164,"residential",2
674380165,"residential",1
674380166,"residential",1
674380167,"residential",1
674383224,"residential",6
674383225,"residential",4
674383226,"residential",5
674383227,"residential",4
674383228,"residential",5
674383229,"residential",4
341039983,"residential",1
403449920,"residential",5
671454440,"residential",5
403449921,"residential",4
403449922,"residential",4
403449926,"residential",2
403449927,"residential",4
403449928,"residential",2
403449929,"residential",2
403449930,"residential",2
403449932,"residential",2
403449934,"residential",2
341039982,"residential",2
403449935,"residential",1
341039978,"residential",2
403449933,"residential",5
127566706,"residential",0
108450113,"residential",2
335034889,"residential",0
335034890,"residential",2
335034891,"residential",5
537876591,"residential",5
537876593,"residential",5
537876598,"residential",2
537876600,"residential",1
537876602,"residential",7
537876605,"residential",6
671204025,"residential",4
671204026,"residential",1
671204027,"residential",6
671204028,"residential",5
671204029,"residential",4
671204030,"residential",4
671204031,"residential",2
671204043,"residential",2
671454426,"residential",7
671454407,"residential",7
671454408,"residential",6
671454409,"residential",7
671454411,"residential",0
671454413,"residential",2
671454414,"residential",6
671454416,"residential",7
671454424,"residential",1
671454429,"residential",7
671454431,"residential",7
671454434,"residential",6
671454436,"residential",2
671454437,"residential",2
671454438,"residential",2
671454439,"residential",2
671454447,"residential",7
671454452,"residential",2
671454453,"residential",6
671454454,"residential",5
671454455,"residential",2
671454456,"residential",2
671454457,"residential",2
671454458,"residential",6
671454461,"residential",1
671454462,"residential",0
671454468,"residential",1
671454469,"residential",2
671454470,"residential",7
671454471,"residential",4
671454472,"residential",5
671454473,"residential",5
671454474,"residential",2
671454475,"residential",2
671454476,"residential",4
671454477,"residential",1
671454478,"residential",6
671454485,"residential",2
671454486,"residential",4
671454487,"residential",5
671454488,"residential",7
671454489,"residential",1
671454490,"residential",1
671454512,"residential",0
671454513,"residential",2
671454514,"residential",1
671454516,"residential",2
671454518,"residential",1
671454521,"residential",1
671454523,"residential",1
671454525,"residential",2
671454527,"residential",2
671454529,"residential",6
671454531,"residential",1
671454532,"residential",4
671454536,"residential",1
671454538,"residential",5
671454543,"residential",5
671454544,"residential",6
671454545,"residential",5
671454546,"residential",4
671454547,"residential",5
671454549,"residential",5
671454550,"residential",4
671454551,"residential",2
671454552,"residential",2
671454553,"residential",4
671454554,"residential",2
671454555,"residential",5
671454556,"residential",5
671454557,"residential",2
671454565,"residential",2
671490939,"residential",4
671490940,"residential",4
671490973,"residential",4
671490975,"residential",4
671490976,"residential",2
671490977,"residential",5
671490978,"residential",5
671490981,"residential",4
671490982,"residential",5
671490983,"residential",4
671490984,"residential",2
671490985,"residential",2
671490986,"residential",7
671968587,"residential",1
671968589,"residential",1
671968590,"residential",6
671968591,"residential",1
671968593,"residential",1
671968594,"residential",4
671968595,"residential",4
672808330,"residential",2
672808331,"residential",1
674380126,"residential",0
674380127,"residential",2
674380128,"residential",4
674380129,"residential",4
674380147,"residential",2
674383200,"residential",4
674383201,"residential",5
674383203,"residential",4
674383204,"residential",1
674383205,"residential",4
674383206,"residential",5
127563885,"residential",0
671454441,"residential",0
671454442,"residential",0
671454443,"residential",0
970087230,"residential",0
970087231,"residential",0
217994916,"residential",0
671467565,"residential",1
217994709,"residential",0
671203900,"residential",6
671203901,"residential",4
671203902,"residential",5
671203903,"residential",5
671204012,"residential",4
671204015,"residential",2
671204016,"residential",2
671204018,"residential",4
671204019,"residential",4
671204021,"residential",4
671204034,"residential",4
671204036,"residential",1
671204037,"residential",4
671204040,"residential",2
671204041,"residential",4
671204042,"residential",5
671204045,"residential",4
671204046,"residential",6
671204048,"residential",2
671204049,"residential",1
671204051,"residential",2
671204052,"residential",1
671204053,"residential",4
671204054,"residential",2
671204055,"residential",2
671204056,"residential",2
671204057,"residential",2
671204058,"residential",4
671454479,"residential",2
671454480,"residential",2
671454481,"residential",2
671454482,"residential",2
671454497,"residential",5
671454499,"residential",6
671454500,"residential",5
671454501,"residential",2
671454503,"residential",4
671454505,"residential",5
671454507,"residential",2
671454563,"residential",5
671454567,"residential",5
671454568,"residential",2
671454570,"residential",1
671454572,"residential",2
671454573,"residential",4
671454574,"residential",4
671454575,"residential",4
671454576,"residential",5
671467545,"residential",5
671467547,"residential",4
671467548,"residential",6
671467553,"residential",7
671467556,"residential",2
671467558,"residential",5
671467560,"residential",6
671467561,"residential",5
671467566,"residential",4
671467568,"residential",6
671467574,"residential",4
671467576,"residential",1
671467581,"residential",2
671467582,"residential",7
671467625,"residential",2
671467628,"residential",4
671467630,"residential",4
671467632,"residential",4
671467637,"residential",5
671467642,"residential",5
671467643,"residential",5
671467647,"residential",5
671467648,"residential",2
674380026,"residential",1
674380042,"residential",2
674380048,"residential",4
674380050,"residential",4
674380052,"residential",4
674380116,"residential",1
674380118,"residential",4
674380119,"residential",1
674380120,"residential",2
674380121,"residential",1
674380122,"residential",4
674380123,"residential",4
674380124,"residential",2
674380125,"residential",2
674380130,"residential",4
674380131,"residential",4
674380132,"residential",4
674380133,"residential",4
674380134,"residential",4
674380146,"residential",4
674380149,"residential",4
674380150,"residential",2
674380151,"residential",2
674383213,"residential",1
674383214,"residential",6
674383219,"residential",5
674383220,"residential",4
674383222,"residential",4
674383223,"residential",5
674383230,"residential",2
674383231,"residential",5
674383232,"residential",2
674383233,"residential",1
674383234,"residential",2
674383235,"residential",5
674383236,"residential",5
674859191,"residential",4
288785142,"residential",0
1726703,"residential",0
671467384,"residential",4
671467385,"residential",4
671467388,"residential",2
671467395,"residential",4
671467398,"residential",2
671467401,"residential",4
671467409,"residential",2
671467412,"residential",2
671467416,"residential",2
671467418,"residential",1
671467421,"residential",1
671467424,"residential",4
671467432,"residential",4
671467439,"residential",4
671467447,"residential",2
671467451,"residential",4
671467452,"residential",2
671467454,"residential",2
671467459,"residential",4
671467461,"residential",5
671476763,"residential",0
671476764,"residential",1
671476765,"residential",0
671476766,"residential",1
671476767,"residential",0
671476768,"residential",4
671476769,"residential",2
671476771,"residential",1
671476773,"residential",2
671476774,"residential",2
671476775,"residential",2
671476830,"residential",2
671476831,"residential",2
671476832,"residential",1
671476833,"residential",1
671476834,"residential",1
671476835,"residential",5
671476836,"residential",2
674383207,"residential",4
674383208,"residential",2
674383209,"residential",6
674383211,"residential",5
674383212,"residential",6
674385660,"residential",2
674385661,"residential",2
674385662,"residential",4
674385663,"residential",2
674385664,"residential",2
674385665,"residential",4
674385666,"residential",2
674385667,"residential",2
674385668,"residential",2
674385669,"residential",1
674385671,"residential",2
674385672,"residential",2
674385673,"residential",2
674385674,"residential",1
674385675,"residential",1
674385676,"residential",1
674385677,"residential",4
674385678,"residential",2
674385679,"residential",4
674385680,"residential",4
674385681,"residential",4
674385682,"residential",4
674407763,"residential",2
674407861,"residential",4
674407868,"residential",2
217907981,"residential",4
218973366,"residential",6
449116636,"residential",7
449116637,"residential",5
449116644,"residential",6
449116648,"residential",6
449116672,"residential",4
512950997,"residential",6
538485004,"residential",6
538485007,"residential",5
538485011,"residential",2
538485014,"residential",0
538485015,"residential",0
538485017,"residential",6
538485019,"residential",5
538485021,"residential",1
538485044,"residential",0
538485045,"residential",0
538485047,"residential",4
538485049,"residential",0
538485051,"residential",0
538485053,"residential",0
538485055,"residential",4
538485057,"residential",1
217957673,"residential",6
217957674,"residential",6
537066640,"residential",4
512951003,"residential",7
449116645,"residential",6
537066644,"residential",4
449488097,"residential",1
449588183,"residential",7
449588190,"residential",6
449588212,"residential",6
449588216,"residential",7
512950985,"residential",7
512950987,"residential",6
512950995,"residential",7
449588208,"residential",0
449588222,"residential",0
536957361,"residential",5
536957362,"residential",5
536957364,"residential",5
536957365,"residential",1
536957367,"residential",4
536957368,"residential",0
536957369,"residential",5
536957370,"residential",2
536957371,"residential",1
536957372,"residential",4
536957373,"residential",0
536957374,"residential",1
536957391,"residential",2
536957392,"residential",4
536957397,"residential",2
536957399,"residential",4
536957402,"residential",5
536957403,"residential",1
536957404,"residential",0
536957405,"residential",1
536957406,"residential",6
536957407,"residential",1
536957408,"residential",1
536957409,"residential",0
536957410,"residential",1
536957411,"residential",2
536957421,"residential",0
536957422,"residential",7
536957423,"residential",6
536957424,"residential",1
537066600,"residential",1
537066602,"residential",4
537066633,"residential",0
537066634,"residential",2
537066635,"residential",2
537066636,"residential",0
537066637,"residential",0
537066638,"residential",5
537066639,"residential",0
537066641,"residential",4
537066642,"residential",0
537066643,"residential",0
537066645,"residential",0
537320043,"residential",4
537320045,"residential",4
537320046,"residential",4
537320047,"residential",5
537320048,"residential",4
537320050,"residential",2
537320051,"residential",5
537320053,"residential",5
537320054,"residential",0
537320055,"residential",0
537320056,"residential",2
537320057,"residential",2
537320058,"residential",0
537320059,"residential",0
537320060,"residential",2
537320062,"residential",2
537320063,"residential",0
537320065,"residential",4
537320067,"residential",4
537320069,"residential",4
537320070,"residential",0
537320072,"residential",0
537320073,"residential",0
537320074,"residential",4
537320075,"residential",2
537320078,"residential",2
537320079,"residential",4
537320081,"residential",2
537320083,"residential",0
537320085,"residential",0
537320086,"residential",1
537320089,"residential",0
537320090,"residential",0
537320091,"residential",0
537320092,"residential",0
537320100,"residential",0
537320105,"residential",0
537320106,"residential",2
537320108,"residential",0
537320110,"residential",1
537320112,"residential",1
537320114,"residential",2
537320116,"residential",0
537320144,"residential",0
537320148,"residential",2
537320149,"residential",5
537320150,"residential",4
537320151,"residential",4
537320152,"residential",5
537320153,"residential",4
537320154,"residential",2
537320159,"residential",0
537320160,"residential",1
537320161,"residential",2
537320162,"residential",0
537320163,"residential",0
537320164,"residential",1
537320165,"residential",2
537320166,"residential",0
537320167,"residential",1
537320168,"residential",0
537320169,"residential",1
537320170,"residential",0
537320171,"residential",0
537320172,"residential",0
537320173,"residential",0
537320174,"residential",1
537320175,"residential",0
537320176,"residential",0
537320177,"residential",2
537320178,"residential",0
537320179,"residential",4
537320181,"residential",2
537320182,"residential",1
537320183,"residential",1
537320185,"residential",1
537320186,"residential",1
537320187,"residential",4
537320189,"residential",0
537320191,"residential",4
537320193,"residential",1
537320194,"residential",2
537320195,"residential",0
537320196,"residential",0
537320198,"residential",1
537320200,"residential",1
537320202,"residential",4
537320205,"residential",2
537320209,"residential",2
537320210,"residential",1
537320211,"residential",0
537320213,"residential",1
537320216,"residential",2
537320217,"residential",2
537320218,"residential",1
537320220,"residential",2
537320222,"residential",2
537320223,"residential",0
537320224,"residential",1
537320225,"residential",1
537585404,"residential",6
537585479,"residential",1
537585482,"residential",0
537585483,"residential",0
537585492,"residential",0
537585493,"residential",1
537585494,"residential",0
537585497,"residential",2
537585500,"residential",0
537585502,"residential",0
537585503,"residential",0
537585515,"residential",6
537585516,"residential",0
537585521,"residential",2
537585523,"residential",0
537585524,"residential",4
537585526,"residential",0
537585531,"residential",0
35312957,"residential",4
512950992,"residential",2
512950996,"residential",2
537585303,"residential",0
537585305,"residential",1
537585306,"residential",2
537585307,"residential",2
537585308,"residential",0
537585309,"residential",0
537585310,"residential",0
537585311,"residential",1
537585312,"residential",0
537585313,"residential",0
537585314,"residential",1
537585315,"residential",2
537585316,"residential",4
537585317,"residential",2
537585318,"residential",2
537585319,"residential",0
537585320,"residential",5
537585321,"residential",0
537585322,"residential",2
537585323,"residential",2
537585324,"residential",2
537585337,"residential",1
537585338,"residential",2
537585339,"residential",2
537585340,"residential",4
538403830,"residential",4
538403831,"residential",0
538403832,"residential",4
538403833,"residential",1
538403834,"residential",5
538403836,"residential",4
538403837,"residential",4
538403838,"residential",6
538403839,"residential",2
538403840,"residential",2
538403841,"residential",0
538403843,"residential",1
538403844,"residential",0
538403845,"residential",1
538403846,"residential",4
538403847,"residential",0
538403848,"residential",1
538403849,"residential",1
538403850,"residential",1
538403851,"residential",4
538403852,"residential",2
538403853,"residential",0
538403854,"residential",0
538403855,"residential",2
538403856,"residential",2
538403857,"residential",2
538403858,"residential",4
538403859,"residential",1
538403860,"residential",0
538403889,"residential",0
538403861,"residential",1
538403862,"residential",0
538403863,"residential",2
538403864,"residential",2
538403865,"residential",2
538403866,"residential",0
538403867,"residential",0
538403868,"residential",0
538403869,"residential",1
538403870,"residential",1
538403871,"residential",0
538403872,"residential",0
538403873,"residential",0
538403874,"residential",0
538403875,"residential",1
538403876,"residential",0
538403877,"residential",2
538403878,"residential",0
538403879,"residential",1
538403880,"residential",0
538403881,"residential",0
538403882,"residential",0
538403883,"residential",2
538403884,"residential",1
538403885,"residential",4
538403886,"residential",2
538403887,"residential",4
538403890,"residential",0
538403891,"residential",0
538403892,"residential",0
538403893,"residential",1
538403894,"residential",1
538403895,"residential",0
538403896,"residential",4
538403897,"residential",0
538403898,"residential",0
538403899,"residential",2
538403900,"residential",0
538403901,"residential",0
538403902,"residential",1
538403903,"residential",0
538403904,"residential",1
538403905,"residential",0
538403906,"residential",1
538403907,"residential",0
538403908,"residential",2
538403909,"residential",1
538403910,"residential",2
538403911,"residential",0
538403912,"residential",0
538403913,"residential",0
538403914,"residential",2
538403915,"residential",4
538403916,"residential",0
538403917,"residential",0
742209791,"residential",0
207516633,"residential",4
207516637,"residential",4
207516648,"residential",4
207516652,"residential",4
207516656,"residential",4
449488063,"residential",2
449488084,"residential",1
449588169,"residential",2
449588177,"residential",2
449588180,"residential",1
449588184,"residential",4
449588186,"residential",2
449588188,"residential",2
449588200,"residential",2
449588201,"residential",4
449588205,"residential",2
449588209,"residential",2
449588213,"residential",2
449588217,"residential",4
449588218,"residential",1
449588219,"residential",2
449588221,"residential",2
449588223,"residential",4
742209785,"residential",0
742209786,"residential",0
742209789,"residential",0
742209790,"residential",0
742209792,"residential",0
742209793,"residential",0
742209794,"residential",0
742209795,"residential",2
742209796,"residential",2
742209797,"residential",5
742209798,"residential",7
512950989,"residential",4
742209799,"residential",4
742209800,"residential",0
742209801,"residential",0
742209802,"residential",0
742209803,"residential",0
207348359,"residential",4
207348360,"residential",2
207348351,"residential",2
207348357,"residential",2
207348362,"residential",1
207348364,"residential",1
207348368,"residential",4
207348370,"residential",4
207348372,"residential",2
207516639,"residential",2
207516643,"residential",2
207516649,"residential",2
448988814,"residential",2
448988815,"residential",2
448988816,"residential",4
448994166,"residential",5
448994179,"residential",7
449027808,"residential",5
449027812,"residential",5
449027814,"residential",4
449116635,"residential",2
449116639,"residential",2
449116641,"residential",5
449116647,"residential",2
449116653,"residential",2
449116656,"residential",2
449116664,"residential",2
449116667,"residential",4
449592465,"residential",2
449592469,"residential",4
449592470,"residential",4
449592478,"residential",4
449592483,"residential",2
449592485,"residential",2
511159762,"residential",2
511159763,"residential",1
512950983,"residential",4
512950991,"residential",5
512950998,"residential",6
512951000,"residential",4
449027819,"residential",1
449027821,"residential",0
449488112,"residential",0
207516631,"residential",0
217959479,"residential",0
307276517,"residential",4
307276522,"residential",2
307276523,"residential",1
307276531,"residential",4
307276540,"residential",2
671768479,"residential",0
671768480,"residential",0
671768482,"residential",0
671768483,"residential",0
671768484,"residential",0
671768485,"residential",0
671768486,"residential",0
671768488,"residential",1
671768489,"residential",0
671768490,"residential",0
671768491,"residential",1
671768492,"residential",0
671768493,"residential",2
671768494,"residential",1
671768495,"residential",0
671768496,"residential",2
671768497,"residential",1
671768498,"residential",1
671768499,"residential",4
671768500,"residential",4
671768501,"residential",5
671976333,"residential",0
674412593,"residential",7
674412595,"residential",6
674412599,"residential",5
